ID,Traditional,Simplified,Level,Pinyin,POS,Meaning,Compounds,Examples,WFreq,SFreq,MOE
11049,計量,计量,7,jìliáng,,,,,4,1,21634 21635
11049,計量,计量,7,jìliàng,,,,,4,1,21634 21635
11050,機靈,机灵,7,jīlíng,,,,,6,1,21228
11051,雞毛蒜皮,鸡毛蒜皮,7,jīmáosuànpí,,,,,2,0,21321
11052,機敏,机敏,7,jīmǐn,,,,,4,0,
11053,積木,积木,7,jīmù,,,,,7,7,21294
11054,雞皮疙瘩,鸡皮疙瘩,7,jīpígēda,,,,,2,3,21318
11055,急迫,急迫,7,jípò,,,,,4,3,21422
11056,擊破,击破,7,jípò,,,,,4,1,21509
11057,記取,记取,7,jìqǔ,,,,,3,4,21606
11058,極權,极权,7,jíquán,,,,,3,1,21416
11059,激賞,激赏,7,jīshǎng,,,,,4,1,21288
11060,躋身,跻身,7,jīshēn,,,,,3,1,21337
11061,寄生,寄生,7,jìshēng,,,,,4,2,21664
11062,寄生蟲,寄生虫,7,jìshēngchóng,,,,,3,4,21665
11063,計數,计数,7,jìshǔ,,,,,5,1,
11064,奇數,奇数,7,jīshù,,,,,2,0,21195
11065,積水,积水,7,jīshuǐ,,,,,4,17,
11066,激素,激素,7,jīsù,,,,,8,24,21290
11067,擊退,击退,7,jítuì,,,,,5,1,21511
11068,寄望,寄望,7,jìwàng,,,,,4,3,21670
11069,雞尾酒,鸡尾酒,7,jīwěijiǔ,,,,,4,2,21334
11070,吉祥,吉祥,7,jíxiáng,,,,,6,7,21379
11071,即興,即兴,7,jíxìng,,,,,6,2,21392
11072,記性,记性,7,jìxìng,,,,,3,2,21608
11073,積雪,积雪,7,jīxuě,,,,,6,6,
11074,積壓,积压,7,jīyā,,,,,3,1,21308
11075,記憶猶新,记忆犹新,7,jìyìyóuxīn,,,,,3,4,21618
11076,覬覦,觊觎,7,jìyú,,,,,5,2,21710
11077,際遇,际遇,7,jìyù,,,,,6,4,21690
11078,寄予,寄予,7,jìyǔ,,,,,3,2,21671
11079,機遇,机遇,7,jīyù,,,,,3,1,21254
11080,紀元,纪元,7,jìyuán,,,,,6,1,21597
11081,激增,激增,7,jīzēng,,,,,3,4,21289
11082,激戰,激战,7,jīzhàn,,,,,5,2,21287
11083,急轉直下,急转直下,7,jízhuǎnzhíxià,,,,,3,0,21445
11084,基準,基准,7,jīzhǔn,,,,,6,5,21183
11085,假扮,假扮,7,jiǎbàn,,,,,2,0,21904
11086,家常,家常,7,jiācháng,,,,,3,1,21840
11087,家常便飯,家常便饭,7,jiāchángbiànfàn,,,,,3,4,21841
11088,家畜,家畜,7,jiāchù,,,,,4,4,21842
11089,夾帶,夹带,7,jiádài,,,,,3,4,21868
11090,夾攻,夹攻,7,jiágōng,,,,,3,0,21870
11091,加害,加害,7,jiāhài,,,,,7,2,21739
11092,佳話,佳话,7,jiāhuà,,,,,3,1,21787
11093,夾擊,夹击,7,jiájí,,,,,4,1,21872
11094,家計,家计,7,jiājì,,,,,3,2,21823
11095,假借,假借,7,jiǎjiè,,,,,3,2,21913
11096,家居,家居,7,jiājū,,,,,4,0,
11097,假冒,假冒,7,jiǎmào,,,,,3,1,21906
11098,家門,家门,7,jiāmén,,,,,22,12,21804
11099,假名,假名,7,jiǎmíng,,,,,3,1,
11100,家破人亡,家破人亡,7,jiāpòrénwáng,,,,,2,2,21801
11101,駕輕就熟,驾轻就熟,7,jiàqīngjiùshóu,,,,,2,1,21945
11102,佳人,佳人,7,jiārén,,,,,4,1,21794
11103,架勢,架势,7,jiàshì,,,,,3,1,21936
11104,假說,假说,7,jiǎshuō,,,,,5,1,
11105,枷鎖,枷锁,7,jiāsuǒ,,,,,4,3,21765
11106,家徒四壁,家徒四壁,7,jiātúsìbì,,,,,0,0,21820
11107,價位,价位,7,jiàwèi,,,,,4,4,21972
11108,家務事,家务事,7,jiāwùshì,,,,,4,1,
11109,加薪,加薪,7,jiāxīn,,,,,5,2,21746
11110,嘉許,嘉许,7,jiāxǔ,,,,,2,0,21782
11111,佳餚,佳肴,7,jiāyáo,,,,,4,4,21798
11112,家業,家业,7,jiāyè,,,,,5,2,21856
11113,假意,假意,7,jiǎyì,,,,,3,1,21930
11114,加油添醋,加油添醋,7,jiāyóutiāncù,,,,,2,1,21760
11115,家喻戶曉,家喻户晓,7,jiāyùhùxiǎo,,,,,5,2,21859
11116,駕照,驾照,7,jiàzhào,,,,,3,3,21946
11117,佳作,佳作,7,jiāzuò,,,,,4,1,21795
11118,濺,溅,7,jiàn,,,,,5,1,45148 23104
11119,鑑,鉴,7,jiàn,,,,,3,3,23084
11120,鹼,碱,7,jiǎn,,,,,6,21,22939
11121,剪報,剪报,7,jiǎnbào,,,,,3,1,22871
11122,兼備,兼备,7,jiānbèi,,,,,3,2,22778
11123,箭步,箭步,7,jiànbù,,,,,3,0,23107
11124,見不得人,见不得人,7,jiànbùdérén,,,,,2,1,22969
11125,剪裁,剪裁,7,jiǎncái,,,,,4,2,22879
11126,監察,监察,7,jiānchá,,,,,5,0,22842
11127,兼差,兼差,7,jiānchāi,,,,,3,1,22786
11128,奸臣,奸臣,7,jiānchén,,,,,5,0,22762
11129,兼程,兼程,7,jiānchéng,,,,,3,1,22788
11130,堅稱,坚称,7,jiānchēng,,,,,4,1,22810
11131,漸次,渐次,7,jiàncì,,,,,3,1,23073
11132,見地,见地,7,jiàndì,,,,,2,0,22974
11133,間斷,间断,7,jiànduàn,,,,,6,9,23059
11134,艦隊,舰队,7,jiànduì,,,,,11,5,23077
11135,見怪不怪,见怪不怪,7,jiànguàibùguài,,,,,2,0,22981
11136,監護人,监护人,7,jiānhùrén,,,,,3,1,
11137,健將,健将,7,jiànjiàng,,,,,3,1,23040
11138,監禁,监禁,7,jiānjìn,,,,,6,5,22840
11139,檢舉,检举,7,jiǎnjǔ,,,,,4,2,22924
11140,艱鉅,艰巨,7,jiānjù,,,,,4,4,22858
11141,監牢,监牢,7,jiānláo,,,,,3,1,22835
11142,簡略,简略,7,jiǎnlüè,,,,,4,1,22954
11143,殲滅,歼灭,7,jiānmiè,,,,,8,2,22864
11144,簡明,简明,7,jiǎnmíng,,,,,4,1,22947
11145,緘默,缄默,7,jiānmò,,,,,4,1,22852
11146,儉樸,俭朴,7,jiǎnpú,,,,,3,3,22908
11147,簡樸,简朴,7,jiǎnpú,,,,,6,11,22945
11148,堅韌,坚韧,7,jiānrèn,,,,,3,4,22815
11149,堅忍,坚忍,7,jiānrěn,,,,,3,3,22813
11150,艱澀,艰涩,7,jiānsè,,,,,3,1,22862
11151,鑑賞,鉴赏,7,jiànshǎng,,,,,3,1,23089
11152,健身,健身,7,jiànshēn,,,,,10,5,23044
11153,撿拾,捡拾,7,jiǎnshí,,,,,4,7,
11154,堅實,坚实,7,jiānshí,,,,,6,2,22811
11155,尖酸,尖酸,7,jiānsuān,,,,,3,0,22755
11156,減損,减损,7,jiǎnsǔn,,,,,2,1,22903
11157,踐踏,践踏,7,jiàntà,,,,,6,3,23098
11158,健忘,健忘,7,jiànwàng,,,,,4,2,23048
11159,見效,见效,7,jiànxiào,,,,,4,1,22988
11160,健行,健行,7,jiànxíng,,,,,5,1,23042
11161,建言,建言,7,jiànyán,,,,,7,1,23027
11162,簡要,简要,7,jiǎnyào,,,,,4,1,22963
11163,檢閱,检阅,7,jiǎnyuè,,,,,2,1,22937
11164,健在,健在,7,jiànzài,,,,,3,2,23046
11165,奸詐,奸诈,7,jiānzhà,,,,,3,1,22761
11166,健壯,健壮,7,jiànzhuàng,,,,,7,2,23043
11167,強,强,7,jiàng,,,,,141,158,23528 25459 25503
11168,江河日下,江河日下,7,jiānghérìxià,,,,,1,0,23418
11169,疆界,疆界,7,jiāngjiè,,,,,3,4,23458
11170,將士,将士,7,jiàngshì,,,,,13,2,23537
11171,講授,讲授,7,jiǎngshòu,,,,,4,1,23498
11172,江水,江水,7,jiāngshuǐ,,,,,5,1,
11173,疆土,疆土,7,jiāngtǔ,,,,,3,1,23457
11174,疆域,疆域,7,jiāngyù,,,,,5,2,23461
11175,獎章,奖章,7,jiǎngzhāng,,,,,4,2,23475
11176,獎狀,奖状,7,jiǎngzhuàng,,,,,3,7,23477
11177,嬌,娇,7,jiāo,,,,,3,3,22392
11178,交保,交保,7,jiāobǎo,,,,,1,1,22291
11179,腳本,脚本,7,jiǎoběn,,,,,5,1,22456
11180,交差,交差,7,jiāochāi,,,,,2,1,22329
11181,交疊,交叠,7,jiāodié,,,,,4,1,
11182,校對,校对,7,jiàoduì,,,,,3,1,22516
11183,交鋒,交锋,7,jiāofēng,,,,,5,2,22296
11184,教父,教父,7,jiàofù,,,,,4,2,
11185,教化,教化,7,jiàohuà,,,,,7,6,22538
11186,叫喚,叫唤,7,jiàohuàn,,,,,3,0,22507
11187,交會,交会,7,jiāohuì,,,,,7,9,22312
11188,攪和,搅和,7,jiǎohuò,,,,,2,2,22495
11189,交加,交加,7,jiāojiā,,,,,5,1,22317
11190,矯健,矫健,7,jiǎojiàn,,,,,2,1,22475
11191,繳交,缴交,7,jiǎojiāo,,,,,3,4,22488
11192,交界,交界,7,jiāojiè,,,,,4,13,22319
11193,絞盡腦汁,绞尽脑汁,7,jiǎojìnnǎozhī,,,,,4,3,22450
11194,焦距,焦距,7,jiāojù,,,,,2,3,22364
11195,角力,角力,7,jiǎolì,,,,,5,5,22429
11196,較量,较量,7,jiàoliàng,,,,,5,1,22523
11197,繳納,缴纳,7,jiǎonà,,,,,4,1,22486
11198,交配,交配,7,jiāopèi,,,,,6,8,22295
11199,交融,交融,7,jiāoróng,,,,,4,3,
11200,教士,教士,7,jiàoshì,,,,,7,1,22550
11201,腳踏實地,脚踏实地,7,jiǎotàshídì,,,,,6,3,22459
11202,叫囂,叫嚣,7,jiàoxiāo,,,,,3,2,22509
11203,郊遊,郊游,7,jiāoyóu,,,,,3,3,22343
11204,狡詐,狡诈,7,jiǎozhà,,,,,4,0,22442
11205,腳掌,脚掌,7,jiǎozhǎng,,,,,13,2,
11206,教主,教主,7,jiàozhǔ,,,,,6,1,22547
11207,膠著,胶着,7,jiāozhuó,,,,,2,2,
11208,叫座,叫座,7,jiàozuò,,,,,3,0,22513
11209,介,介,7,jiè,,,,,4,3,22221
11210,結案,结案,7,jié'àn,,,,,3,1,22097
11211,結伴,结伴,7,jiébàn,,,,,5,3,22067
11212,戒備,戒备,7,jièbèi,,,,,6,7,22247
11213,揭穿,揭穿,7,jiēchuān,,,,,3,0,22031
11214,皆大歡喜,皆大欢喜,7,jiēdàhuānxǐ,,,,,2,1,21974
11215,借貸,借贷,7,jièdài,,,,,3,5,22264
11216,芥蒂,芥蒂,7,jièdì,,,,,2,1,22230
11217,截斷,截断,7,jiéduàn,,,,,4,1,22167
11218,街坊,街坊,7,jiēfāng,,,,,4,2,22034
11219,接縫,接缝,7,jiēfèng,,,,,1,2,21987
11220,藉故,借故,7,jiègù,,,,,2,1,22280
11221,解雇,解雇,7,jiěgù,,,,,5,1,
11222,節骨眼,节骨眼,7,jiéguyǎn,,,,,3,2,22140
11223,接管,接管,7,jiēguǎn,,,,,7,5,21995
11224,接軌,接轨,7,jiēguǐ,,,,,3,6,
11225,解惑,解惑,7,jiěhuò,,,,,2,1,22205
11226,接濟,接济,7,jiējì,,,,,3,1,21999
11227,竭盡,竭尽,7,jiéjìn,,,,,7,2,22129
11228,借鏡,借镜,7,jièjìng,,,,,4,6,22271
11229,拮据,拮据,7,jiéjū,,,,,3,4,22062
11230,接口,接口,7,jiēkǒu,,,,,3,0,
11231,竭力,竭力,7,jiélì,,,,,11,1,22128
11232,戒律,戒律,7,jièlǜ,,,,,5,4,22249
11233,睫毛,睫毛,7,jiémáo,,,,,4,1,22125
11234,節拍,节拍,7,jiépāi,,,,,3,4,22134
11235,解剖,解剖,7,jiěpǒu,,,,,7,6,22187
11236,接洽,接洽,7,jiēqià,,,,,3,3,22002
11237,戒慎,戒慎,7,jièshèn,,,,,3,7,
11238,揭示,揭示,7,jiēshì,,,,,6,1,22032
11239,借宿,借宿,7,jièsù,,,,,3,1,22277
11240,接聽,接听,7,jiētīng,,,,,3,1,
11241,解圍,解围,7,jiěwéi,,,,,3,0,22219
11242,揭曉,揭晓,7,jiēxiǎo,,,,,3,6,22029
11243,接續,接续,7,jiēxù,,,,,4,5,22004
11244,戒嚴,戒严,7,jièyán,,,,,4,2,22256
11245,街友,街友,7,jiēyǒu,,,,,1,3,
11246,結語,结语,7,jiéyǔ,,,,,5,1,22102
11247,介於,介于,7,jièyú,,,,,10,7,
11248,接掌,接掌,7,jiēzhǎng,,,,,3,2,22007
11249,借重,借重,7,jièzhòng,,,,,4,2,22275
11250,接踵而來,接踵而来,7,jiēzhǒng'érlái,,,,,2,1,22009
11251,接踵而至,接踵而至,7,jiēzhǒng'érzhì,,,,,2,1,
11252,借助,借助,7,jièzhù,,,,,6,6,22274
11253,藉助,借助,7,jièzhù,,,,,4,3,22283
11254,揭櫫,揭橥,7,jiēzhū,,,,,2,0,22030
11255,謹,谨,7,jǐn,,,,,9,2,23237
11256,進逼,进逼,7,jìnbī,,,,,3,2,23324
11257,金碧輝煌,金碧辉煌,7,jīnbìhuīhuáng,,,,,3,1,23146
11258,禁不起,禁不起,7,jīnbùqǐ,,,,,2,2,23224
11259,進餐,进餐,7,jìncān,,,,,3,1,23364
11260,進場,进场,7,jìncháng,,,,,5,4,23357
11261,晉朝,晋朝,7,Jìncháo,,,,,3,1,
11262,矜持,矜持,7,jīnchí,,,,,2,2,23138
11263,緊湊,紧凑,7,jǐncòu,,,,,5,3,23263
11264,金剛,金刚,7,jīngāng,,,,,12,5,23163
11265,禁錮,禁锢,7,jìngù,,,,,5,1,23375
11266,筋骨,筋骨,7,jīngǔ,,,,,5,2,23222
11267,金光閃閃,金光闪闪,7,jīnguāngshǎnshǎn,,,,,0,0,
11268,晉見,晋见,7,jìnjiàn,,,,,4,1,23318
11269,近郊,近郊,7,jìnjiāo,,,,,3,6,23290
11270,進階,进阶,7,jìnjiē,,,,,3,3,23342
11271,緊接,紧接,7,jǐnjiē,,,,,3,2,23258
11272,斤斤計較,斤斤计较,7,jīnjīnjìjiào,,,,,3,3,23142
11273,津津樂道,津津乐道,7,jīnjīnlèdào,,,,,4,2,23211
11274,緊鄰,紧邻,7,jǐnlín,,,,,3,5,23252
11275,禁令,禁令,7,jìnlìng,,,,,6,5,23373
11276,筋疲力竭,筋疲力竭,7,jīnpílìjié,,,,,5,1,23217
11277,筋疲力盡,筋疲力尽,7,jīnpílìjìn,,,,,5,0,23218
11278,盡其所能,尽其所能,7,jìnqísuǒnéng,,,,,2,1,
11279,近親,近亲,7,jìnqīn,,,,,4,3,23292
11280,進取,进取,7,jìnqǔ,,,,,7,2,23345
11281,錦上添花,锦上添花,7,jǐnshàngtiānhuā,,,,,2,0,23279
11282,晉升,晋升,7,jìnshēng,,,,,6,1,23319
11283,進士,进士,7,jìnshì,,,,,11,1,23362
11284,盡失,尽失,7,jìnshī,,,,,4,1,
11285,謹守,谨守,7,jǐnshǒu,,,,,3,2,23240
11286,緊縮,紧缩,7,jǐnsuō,,,,,4,8,23264
11287,進退兩難,进退两难,7,jìntuìliǎngnán,,,,,3,1,23331
11288,盡興,尽兴,7,jìnxìng,,,,,4,1,23401
11289,浸淫,浸淫,7,jìnyín,,,,,4,1,23314
11290,金銀財寶,金银财宝,7,jīnyíncáibǎo,,,,,4,1,
11291,近在咫尺,近在咫尺,7,jìnzàizhǐchǐ,,,,,3,2,23300
11292,盡責,尽责,7,jìnzé,,,,,4,4,23407
11293,緊張兮兮,紧张兮兮,7,jǐnzhāngxīxī,,,,,2,1,
11294,盡忠,尽忠,7,jìnzhōng,,,,,4,1,23403
11295,緊追不捨,紧追不舍,7,jǐnzhuībùshě,,,,,2,0,23261
11296,莖,茎,7,jīng,,,,,6,16,23616
11297,精兵,精兵,7,jīngbīng,,,,,5,1,23562
11298,驚詫,惊诧,7,jīngchà,,,,,3,0,23694
11299,警車,警车,7,jǐngchē,,,,,4,4,23740
11300,京城,京城,7,jīngchéng,,,,,34,2,23550
11301,境地,境地,7,jìngdì,,,,,7,0,23795
11302,驚動,惊动,7,jīngdòng,,,,,7,2,23669
11303,驚愕,惊愕,7,jīng'è,,,,,5,0,23698
11304,精光,精光,7,jīngguāng,,,,,5,1,23579
11305,驚惶,惊惶,7,jīnghuáng,,,,,4,1,23681
11306,驚慌失措,惊慌失措,7,jīnghuāngshīcuò,,,,,5,3,23680
11307,驚魂,惊魂,7,jīnghún,,,,,3,2,23678
11308,荊棘,荆棘,7,jīngjí,,,,,5,1,23657
11309,警戒,警戒,7,jǐngjiè,,,,,7,13,23728
11310,兢兢業業,兢兢业业,7,jīngjīngyèyè,,,,,3,3,23667
11311,井井有條,井井有条,7,jǐngjǐngyǒutiáo,,,,,2,1,23704
11312,驚懼,惊惧,7,jīngjù,,,,,3,0,23685
11313,驚覺,惊觉,7,jīngjué,,,,,4,2,
11314,境況,境况,7,jìngkuàng,,,,,3,0,23796
11315,景況,景况,7,jǐngkuàng,,,,,4,5,23710
11316,精良,精良,7,jīngliáng,,,,,4,3,23577
11317,精靈,精灵,7,jīnglíng,,,,,12,8,23578
11318,痙攣,痉挛,7,jìngluán,,,,,9,1,23765
11319,靜脈,静脉,7,jìngmài,,,,,6,3,23779
11320,靜謐,静谧,7,jìngmì,,,,,4,3,23780
11321,經年累月,经年累月,7,jīngniánlěiyuè,,,,,3,3,23625
11322,精闢,精辟,7,jīngpì,,,,,4,2,23564
11323,精疲力竭,精疲力竭,7,jīngpílìjié,,,,,4,0,23563
11324,精疲力盡,精疲力尽,7,jīngpílìjìn,,,,,2,1,
11325,晶片,晶片,7,jīngpiàn,,,,,14,7,23661
11326,精巧,精巧,7,jīngqiǎo,,,,,6,2,23585
11327,井然有序,井然有序,7,jǐngrányǒuxù,,,,,4,2,23706
11328,精銳,精锐,7,jīngruì,,,,,7,1,23600
11329,經商,经商,7,jīngshāng,,,,,7,5,23650
11330,精神抖擻,精神抖擞,7,jīngshéndǒusǒu,,,,,3,1,
11331,京師,京师,7,jīngshī,,,,,20,0,23551
11332,經書,经书,7,jīngshū,,,,,4,2,23651
11333,井水,井水,7,jǐngshuǐ,,,,,3,1,
11334,驚濤駭浪,惊涛骇浪,7,jīngtáohàilàng,,,,,3,1,23670
11335,驚天動地,惊天动地,7,jīngtiāndòngdì,,,,,4,1,23673
11336,經文,经文,7,jīngwén,,,,,7,19,
11337,競相,竞相,7,jìngxiāng,,,,,4,2,
11338,驚心動魄,惊心动魄,7,jīngxīndòngpò,,,,,4,2,23691
11339,驚豔,惊艳,7,jīngyàn,,,,,3,4,45214
11340,敬仰,敬仰,7,jìngyǎng,,,,,3,0,23825
11341,景仰,景仰,7,jǐngyǎng,,,,,4,2,23715
11342,敬業,敬业,7,jìngyè,,,,,4,1,23823
11343,精益求精,精益求精,7,jīngyìqiújīng,,,,,2,1,23606
11344,晶瑩,晶莹,7,jīngyíng,,,,,4,1,23664
11345,境遇,境遇,7,jìngyù,,,,,4,1,23798
11346,精於,精于,7,jīngyú,,,,,4,2,
11347,精湛,精湛,7,jīngzhàn,,,,,4,4,23591
11348,景致,景致,7,jǐngzhì,,,,,5,5,
11349,逕自,迳自,7,jìngzì,,,,,6,0,23761
11350,驚呆,惊呆,7,jīngdāi,,,,,3,0,
11351,窘,窘,7,jiǒng,,,,,3,0,24339
11352,窘境,窘境,7,jiǒngjìng,,,,,6,8,24343
11353,窘迫,窘迫,7,jiǒngpò,,,,,3,1,24340
11354,迥然不同,迥然不同,7,jiǒngránbùtóng,,,,,3,1,24337
11355,迥異,迥异,7,jiǒngyì,,,,,4,1,24338
11356,玖,玖,7,jiǔ,,,,,1,0,22621
11357,揪,揪,7,jiū,,,,,4,1,22587
11358,糾葛,纠葛,7,jiūgé,,,,,4,3,22576
11359,救濟,救济,7,jiùjì,,,,,6,13,22707
11360,糾結,纠结,7,jiūjié,,,,,7,5,22579
11361,久留,久留,7,jiǔliú,,,,,2,0,22612
11362,就寢,就寝,7,jiùqǐn,,,,,7,1,22728
11363,就事論事,就事论事,7,jiùshìlùnshì,,,,,2,1,22733
11364,九霄雲外,九霄云外,7,jiǔxiāoyúnwài,,,,,2,0,22600
11365,救星,救星,7,jiùxīng,,,,,2,3,22708
11366,就緒,就绪,7,jiùxù,,,,,5,1,22729
11367,極為,极为,7,jíwéi,,,,,59,7,
11368,菊,菊,7,jú,,,,,5,11,23901
11369,鉅,巨,7,jù,,,,,5,3,23993
11370,鋸,锯,7,jù,,,,,3,11,24026
11371,侷促,局促,7,júcù,,,,,2,1,23896
11372,句點,句点,7,jùdiǎn,,,,,4,4,24004
11373,鉅額,巨额,7,jù'é,,,,,3,1,24000
11374,舉凡,举凡,7,jǔfán,,,,,5,4,23935
11375,颶風,飓风,7,jùfēng,,,,,6,11,24021
11376,居高臨下,居高临下,7,jūgāolínxià,,,,,2,1,23871
11377,拘禁,拘禁,7,jūjìn,,,,,3,1,23856
11378,拘謹,拘谨,7,jūjǐn,,,,,5,1,23855
11379,聚精會神,聚精会神,7,jùjīnghuìshén,,,,,4,2,24042
11380,聚落,聚落,7,jùluò,,,,,10,18,24036
11381,舉目,举目,7,jǔmù,,,,,3,2,23932
11382,拘泥,拘泥,7,jūnì,,,,,4,1,23853
11383,據實,据实,7,jùshí,,,,,3,1,24074
11384,舉世聞名,举世闻名,7,jǔshìwénmíng,,,,,2,1,23947
11385,局外人,局外人,7,júwàirén,,,,,4,1,23894
11386,據悉,据悉,7,jùxī,,,,,1,0,24072
11387,鉅細靡遺,巨细靡遗,7,jùxìmǐyí,,,,,4,2,23997
11388,居心,居心,7,jūxīn,,,,,4,0,23875
11389,巨著,巨著,7,jùzhù,,,,,3,0,23971
11390,圈,圈,7,juàn,,,,,51,56,24238 26024
11391,倦怠,倦怠,7,juàndài,,,,,5,2,24225
11392,眷戀,眷恋,7,juànliàn,,,,,4,2,24233
11393,眷屬,眷属,7,juànshǔ,,,,,3,5,24235
11394,捐獻,捐献,7,juānxiàn,,,,,3,2,24203
11395,絕頂,绝顶,7,juédǐng,,,,,7,1,24146
11396,決鬥,决斗,7,juédòu,,,,,5,1,24091
11397,絕技,绝技,7,juéjì,,,,,6,1,24155
11398,絕跡,绝迹,7,juéjī,,,,,3,4,24154
11399,絕境,绝境,7,juéjìng,,,,,4,1,24158
11400,決裂,决裂,7,juéliè,,,,,3,1,24095
11401,絕倫,绝伦,7,juélún,,,,,5,1,24150
11402,攫取,攫取,7,juéqǔ,,,,,2,0,24184
11403,決然,决然,7,juérán,,,,,3,5,24102
11404,絕少,绝少,7,juéshǎo,,,,,2,1,
11405,爵位,爵位,7,juéwèi,,,,,6,0,
11406,絕無僅有,绝无仅有,7,juéwújǐnyǒu,,,,,3,1,24171
11407,決意,决意,7,juéyì,,,,,4,1,24106
11408,絕招,绝招,7,juézhāo,,,,,5,1,24163
11409,絕症,绝症,7,juézhèng,,,,,3,3,24164
11410,軍備,军备,7,jūnbèi,,,,,2,4,24265
11411,軍閥,军阀,7,jūnfá,,,,,19,4,24268
11412,軍法,军法,7,jūnfǎ,,,,,4,0,24269
11413,軍艦,军舰,7,jūnjiàn,,,,,7,6,24286
11414,駿馬,骏马,7,jùnmǎ,,,,,7,0,24327
11415,俊美,俊美,7,jùnměi,,,,,3,0,24314
11416,俊俏,俊俏,7,jùnqiào,,,,,3,0,24316
11417,軍士,军士,7,jūnshì,,,,,11,1,
11418,軍心,军心,7,jūnxīn,,,,,4,1,24292
11419,軍營,军营,7,jūnyíng,,,,,7,3,24305
11420,軍政,军政,7,jūnzhèng,,,,,7,1,24296
11421,據以,据以,7,jùyǐ,,,,,3,0,
11422,開採,开采,7,kāicǎi,,,,,3,13,18215
11423,開場白,开场白,7,kāichángbái,,,,,4,1,18199
11424,開導,开导,7,kāidǎo,,,,,3,2,18133
11425,開工,开工,7,kāigōng,,,,,3,6,18162
11426,開墾,开垦,7,kāikěn,,,,,7,15,18165
11427,開口,开口,7,kāikǒu,,,,,67,22,18164
11428,開溜,开溜,7,kāiliū,,,,,2,0,18153
11429,開路,开路,7,kāilù,,,,,4,1,18154
11430,開門見山,开门见山,7,kāiménjiànshān,,,,,3,1,18119
11431,楷模,楷模,7,kǎimó,,,,,5,2,18248
11432,開竅,开窍,7,kāiqiào,,,,,5,2,18182
11433,慨然,慨然,7,kǎirán,,,,,2,0,18236
11434,開通,开通,7,kāitōng,,,,,3,4,18147
11435,開脫,开脱,7,kāituō,,,,,3,0,18145
11436,開宗明義,开宗明义,7,kāizōngmíngyì,,,,,3,2,18214
11437,砍伐,砍伐,7,kǎnfā,,,,,4,14,18425
11438,看管,看管,7,kānguǎn,,,,,4,1,18401
11439,侃侃而談,侃侃而谈,7,kǎnkǎn'értán,,,,,4,3,18433
11440,坎坷,坎坷,7,kǎnkě,,,,,5,5,18423
11441,看準,看准,7,kànzhǔn,,,,,3,4,18462
11442,炕,炕,7,kàng,,,,,6,3,18529
11443,亢奮,亢奋,7,kàngfèn,,,,,7,1,18505
11444,抗衡,抗衡,7,kànghéng,,,,,7,5,18518
11445,抗生素,抗生素,7,kàngshēngsù,,,,,9,7,18522
11446,靠不住,靠不住,7,kàobùzhù,,,,,2,0,18295
11447,拷打,拷打,7,kǎodǎ,,,,,3,0,18283
11448,考古,考古,7,kǎogǔ,,,,,7,15,18261
11449,考核,考核,7,kǎohé,,,,,7,1,18262
11450,靠攏,靠拢,7,kàolǒng,,,,,4,1,18297
11451,靠山,靠山,7,kàoshān,,,,,4,3,18299
11452,犒賞,犒赏,7,kàoshǎng,,,,,3,3,18291
11453,克敵,克敌,7,kèdí,,,,,3,1,18030
11454,刻骨銘心,刻骨铭心,7,kègǔmíngxīn,,,,,2,2,18047
11455,窠臼,窠臼,7,kējiù,,,,,3,1,17958
11456,科舉,科举,7,kējǔ,,,,,11,2,17945
11457,苛刻,苛刻,7,kēkè,,,,,5,1,17932
11458,可蘭經,可兰经,7,Kělánjīng,,,,,1,2,
11459,顆粒,颗粒,7,kēlì,,,,,7,9,17961
11460,苛求,苛求,7,kēqiú,,,,,3,1,17934
11461,可取,可取,7,kěqǔ,,,,,3,1,17996
11462,客套,客套,7,kètào,,,,,3,0,18061
11463,磕頭,磕头,7,kētóu,,,,,7,1,17964
11464,可望,可望,7,kěwàng,,,,,4,7,18019
11465,嗑藥,嗑药,7,kèyào,,,,,5,0,
11466,苛責,苛责,7,kēzé,,,,,3,1,17936
11467,懇切,恳切,7,kěnqiè,,,,,4,1,18484
11468,鏗鏘,铿锵,7,kēngqiāng,,,,,3,3,18538
11469,吭聲,吭声,7,kēngshēng,,,,,5,1,18536
11470,空檔,空档,7,kòngdǎng,,,,,9,8,18909 18977
11471,控管,控管,7,kòngguǎn,,,,,4,6,
11472,恐懼症,恐惧症,7,kǒngjùzhèng,,,,,5,1,
11473,空空如也,空空如也,7,kōngkōngrúyě,,,,,2,0,
11474,空曠,空旷,7,kōngkuàng,,,,,4,5,18920
11475,恐龍,恐龙,7,kǒnglóng,,,,,7,21,18969
11476,空前絕後,空前绝后,7,kōngqiánjuéhòu,,,,,3,1,18930
11477,空缺,空缺,7,kòngquē,,,,,3,1,18982
11478,空無一人,空无一人,7,kōngwúyīrén,,,,,3,0,
11479,空隙,空隙,7,kòngxì,,,,,5,4,18983
11480,空襲,空袭,7,kōngxí,,,,,3,18,18931
11481,叩,叩,7,kòu,,,,,8,4,18359
11482,扣除,扣除,7,kòuchú,,,,,3,2,18379
11483,口紅,口红,7,kǒuhóng,,,,,4,3,18324
11484,口角,口角,7,kǒujiǎo,,,,,3,1,18327
11485,口徑,口径,7,kǒujìng,,,,,3,3,18328
11486,口口聲聲,口口声声,7,kǒukǒushēngshēng,,,,,3,0,18320
